SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,DO.mg.L,DO.adj.mg.L,DO.pctsat.percent,Water.LoggerID,Water.RowID,Logger.Deployment,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Air.BP.psi,Flag.Water.P.psi,Flag.Sensor.Depth.ft,Flag.DO.mg.L,Flag.DO.adj.mg.L,Flag.DO.pctsat.percent,Month,Day,Year,MonthDay,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Flag.Gross.DO.mg.L,Flag.Spike.DO.mg.L,Flag.RoC.DO.mg.L,Flag.Flat.DO.mg.L,Flag.Gross.DO.adj.mg.L,Flag.Spike.DO.adj.mg.L,Flag.RoC.DO.adj.mg.L,Flag.Flat.DO.adj.mg.L,Flag.Gross.DO.pctsat.percent,Flag.Spike.DO.pctsat.percent,Flag.RoC.DO.pctsat.percent,Flag.Flat.DO.pctsat.percent,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft,Comment.MOD.DO.mg.L,RAW.DO.mg.L,Comment.MOD.DO.adj.mg.L,RAW.DO.adj.mg.L,Comment.MOD.DO.pctsat.percent,RAW.DO.pctsat.percent,RAW.Flag.Date.Time,RAW.Flag.Water.Temp.C,RAW.Flag.Air.Temp.C,RAW.Flag.Air.BP.psi,RAW.Flag.Water.P.psi,RAW.Flag.Sensor.Depth.ft,RAW.Flag.DO.mg.L,RAW.Flag.DO.adj.mg.L,RAW.Flag.DO.pctsat.percent
TestDOPct,2014-09-23,04:30:00,2014-09-23 04:30:00,14.613,10229556,2724,8.978,14.1977,14.0501,0.341,14.613,14.623,58.492,10229567,2724,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 04:30:00,,14.613,,8.978,,14.0501,,14.1977,,0.341,,14.613,,14.623,,58.492,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,05:00:00,2014-09-23 05:00:00,14.517,10229556,2725,8.779,14.1996,14.0539,0.337,14.517,14.527,58.108,10229567,2725,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 05:00:00,,14.517,,8.779,,14.0539,,14.1996,,0.337,,14.517,,14.527,,58.108,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,05:30:00,2014-09-23 05:30:00,14.421,10229556,2726,8.68,14.204,14.0579,0.337,14.421,14.431,57.724,10229567,2726,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 05:30:00,,14.421,,8.68,,14.0579,,14.204,,0.337,,14.421,,14.431,,57.724,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,06:00:00,2014-09-23 06:00:00,14.325,10229556,2727,8.481,14.2059,14.0617,0.333,14.325,14.335,57.34,10229567,2727,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 06:00:00,,14.325,,8.481,,14.0617,,14.2059,,0.333,,14.325,,14.335,,57.34,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,06:30:00,2014-09-23 06:30:00,14.23,10229556,2728,8.282,14.2102,14.0653,0.335,14.23,14.24,56.96,10229567,2728,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 06:30:00,,14.23,,8.282,,14.0653,,14.2102,,0.335,,14.23,,14.24,,56.96,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,07:00:00,2014-09-23 07:00:00,14.134,10229556,2729,8.082,14.2121,14.069,0.331,14.134,14.144,56.576,10229567,2729,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 07:00:00,,14.134,,8.082,,14.069,,14.2121,,0.331,,14.134,,14.144,,56.576,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,07:30:00,2014-09-23 07:30:00,14.038,10229556,2730,8.182,14.2165,14.0719,0.334,14.038,14.048,56.192,10229567,2730,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 07:30:00,,14.038,,8.182,,14.0719,,14.2165,,0.334,,14.038,,14.048,,56.192,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,08:00:00,2014-09-23 08:00:00,14.038,10229556,2731,8.581,14.2165,14.0739,0.329,14.038,14.048,56.192,10229567,2731,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 08:00:00,,14.038,,8.581,,14.0739,,14.2165,,0.329,,14.038,,14.048,,56.192,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,08:30:00,2014-09-23 08:30:00,13.942,10229556,2732,9.176,14.2183,14.0771,0.326,13.942,13.952,55.808,10229567,2732,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 08:30:00,,13.942,,9.176,,14.0771,,14.2183,,0.326,,13.942,,13.952,,55.808,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,09:00:00,2014-09-23 09:00:00,14.038,10229556,2733,10.357,14.2211,14.0787,0.329,14.038,14.048,56.192,10229567,2733,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 09:00:00,,14.038,,10.357,,14.0787,,14.2211,,0.329,,14.038,,14.048,,56.192,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,09:30:00,2014-09-23 09:30:00,14.038,10229556,2734,11.236,14.2304,14.0858,0.334,14.038,14.048,56.192,10229567,2734,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 09:30:00,,14.038,,11.236,,14.0858,,14.2304,,0.334,,14.038,,14.048,,56.192,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,10:00:00,2014-09-23 10:00:00,14.134,10229556,2735,12.304,14.2285,14.0868,0.327,14.134,14.144,56.576,10229567,2735,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 10:00:00,,14.134,,12.304,,14.0868,,14.2285,,0.327,,14.134,,14.144,,56.576,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,10:30:00,2014-09-23 10:30:00,14.23,10229556,2736,13.461,14.2243,14.0836,0.325,14.23,14.24,56.96,10229567,2736,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 10:30:00,,14.23,,13.461,,14.0836,,14.2243,,0.325,,14.23,,14.24,,56.96,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,11:00:00,2014-09-23 11:00:00,14.421,10229556,2737,14.517,14.225,14.0846,0.324,14.421,14.431,57.724,10229567,2737,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 11:00:00,,14.421,,14.517,,14.0846,,14.225,,0.324,,14.421,,14.431,,57.724,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,11:30:00,2014-09-23 11:30:00,14.613,10229556,2738,15.569,14.2236,14.0808,0.33,14.613,14.623,58.492,10229567,2738,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 11:30:00,,14.613,,15.569,,14.0808,,14.2236,,0.33,,14.613,,14.623,,58.492,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,12:00:00,2014-09-23 12:00:00,14.804,10229556,2739,16.332,14.2243,14.0779,0.338,14.804,14.814,59.256,10229567,2739,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 12:00:00,,14.804,,16.332,,14.0779,,14.2243,,0.338,,14.804,,14.814,,59.256,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,12:30:00,2014-09-23 12:30:00,14.996,10229556,2740,17.189,14.2204,14.0778,0.329,14.996,15.006,60.024,10229567,2740,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 12:30:00,,14.996,,17.189,,14.0778,,14.2204,,0.329,,14.996,,15.006,,60.024,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,13:00:00,2014-09-23 13:00:00,15.282,10229556,2741,18.711,14.2146,14.072,0.329,15.282,15.292,61.168,10229567,2741,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 13:00:00,,15.282,,18.711,,14.072,,14.2146,,0.329,,15.282,,15.292,,61.168,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,13:30:00,2014-09-23 13:30:00,15.473,10229556,2742,19.662,14.2083,14.0678,0.325,15.473,15.483,61.932,10229567,2742,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 13:30:00,,15.473,,19.662,,14.0678,,14.2083,,0.325,,15.473,,15.483,,61.932,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,14:00:00,2014-09-23 14:00:00,15.664,10229556,2743,19.853,14.2069,14.0665,0.324,15.664,15.674,62.696,10229567,2743,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 14:00:00,,15.664,,19.853,,14.0665,,14.2069,,0.324,,15.664,,15.674,,62.696,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,14:30:00,2014-09-23 14:30:00,15.951,10229556,2744,19.758,14.2034,14.0613,0.328,15.951,15.961,63.844,10229567,2744,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 14:30:00,,15.951,,19.758,,14.0613,,14.2034,,0.328,,15.951,,15.961,,63.844,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,15:00:00,2014-09-23 15:00:00,16.046,10229556,2745,19.567,14.2037,14.0602,0.331,16.046,16.056,64.224,10229567,2745,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 15:00:00,,16.046,,19.567,,14.0602,,14.2037,,0.331,,16.046,,16.056,,64.224,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,15:30:00,2014-09-23 15:30:00,16.237,10229556,2746,19.567,14.1999,14.0579,0.328,16.237,16.247,64.988,10229567,2746,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 15:30:00,,16.237,,19.567,,14.0579,,14.1999,,0.328,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,16:00:00,2014-09-23 16:00:00,16.237,10229556,2747,19.282,14.1976,14.0563,0.326,16.237,16.247,64.988,10229567,2747,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 16:00:00,,16.237,,19.282,,14.0563,,14.1976,,0.326,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,16:30:00,2014-09-23 16:30:00,16.237,10229556,2748,18.806,14.1951,14.0537,0.327,16.237,16.247,64.988,10229567,2748,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 16:30:00,,16.237,,18.806,,14.0537,,14.1951,,0.327,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,17:00:00,2014-09-23 17:00:00,16.237,10229556,2749,18.711,14.1951,14.0556,0.322,16.237,16.247,64.988,10229567,2749,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 17:00:00,,16.237,,18.711,,14.0556,,14.1951,,0.322,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,17:30:00,2014-09-23 17:30:00,16.237,10229556,2750,18.616,14.1928,14.055,0.318,16.237,16.247,64.988,10229567,2750,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 17:30:00,,16.237,,18.616,,14.055,,14.1928,,0.318,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,18:00:00,2014-09-23 18:00:00,16.237,10229556,2751,18.236,14.1976,14.06,0.318,16.237,16.247,64.988,10229567,2751,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 18:00:00,,16.237,,18.236,,14.06,,14.1976,,0.318,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,18:30:00,2014-09-23 18:30:00,16.237,10229556,2752,17.855,14.2022,14.0602,0.328,16.237,16.247,64.988,10229567,2752,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 18:30:00,,16.237,,17.855,,14.0602,,14.2022,,0.328,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,19:00:00,2014-09-23 19:00:00,16.141,10229556,2753,17.57,14.2018,14.0658,0.314,16.141,16.151,64.604,10229567,2753,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 19:00:00,,16.141,,17.57,,14.0658,,14.2018,,0.314,,16.141,,16.151,,64.604,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,19:30:00,2014-09-23 19:30:00,16.141,10229556,2754,17.094,14.2018,14.0631,0.32,16.141,16.151,64.604,10229567,2754,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 19:30:00,,16.141,,17.094,,14.0631,,14.2018,,0.32,,16.141,,16.151,,64.604,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,20:00:00,2014-09-23 20:00:00,16.141,10229556,2755,16.523,14.2041,14.0649,0.322,16.141,16.151,64.604,10229567,2755,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 20:00:00,,16.141,,16.523,,14.0649,,14.2041,,0.322,,16.141,,16.151,,64.604,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,20:30:00,2014-09-23 20:30:00,16.046,10229556,2756,16.046,14.2037,14.0669,0.316,16.046,16.056,64.224,10229567,2756,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 20:30:00,,16.046,,16.046,,14.0669,,14.2037,,0.316,,16.046,,16.056,,64.224,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,21:00:00,2014-09-23 21:00:00,15.951,10229556,2757,15.473,14.2127,14.0733,0.322,15.951,15.961,63.844,10229567,2757,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 21:00:00,,15.951,,15.473,,14.0733,,14.2127,,0.322,,15.951,,15.961,,63.844,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,21:30:00,2014-09-23 21:30:00,15.951,10229556,2758,14.996,14.2127,14.0753,0.317,15.951,15.961,63.844,10229567,2758,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 21:30:00,,15.951,,14.996,,14.0753,,14.2127,,0.317,,15.951,,15.961,,63.844,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,22:00:00,2014-09-23 22:00:00,15.855,10229556,2759,14.517,14.2194,14.0775,0.328,15.855,15.865,63.46,10229567,2759,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 22:00:00,,15.855,,14.517,,14.0775,,14.2194,,0.328,,15.855,,15.865,,63.46,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,22:30:00,2014-09-23 22:30:00,15.76,10229556,2760,14.23,14.2189,14.0807,0.319,15.76,15.77,63.08,10229567,2760,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 22:30:00,,15.76,,14.23,,14.0807,,14.2189,,0.319,,15.76,,15.77,,63.08,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,23:00:00,2014-09-23 23:00:00,15.76,10229556,2761,14.038,14.2236,14.0843,0.322,15.76,15.77,63.08,10229567,2761,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 23:00:00,,15.76,,14.038,,14.0843,,14.2236,,0.322,,15.76,,15.77,,63.08,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-23,23:30:00,2014-09-23 23:30:00,15.664,10229556,2762,13.846,14.2233,14.0856,0.318,15.664,15.674,62.696,10229567,2762,NA,,P,P,P,P,P,P,P,P,9,23,2014,0923,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-23 23:30:00,,15.664,,13.846,,14.0856,,14.2233,,0.318,,15.664,,15.674,,62.696,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,00:00:00,2014-09-24 00:00:00,15.664,10229556,2763,13.75,14.2256,14.0852,0.324,15.664,15.674,62.696,10229567,2763,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 00:00:00,,15.664,,13.75,,14.0852,,14.2256,,0.324,,15.664,,15.674,,62.696,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,00:30:00,2014-09-24 00:30:00,15.569,10229556,2764,13.461,14.2298,14.0882,0.327,15.569,15.579,62.316,10229567,2764,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 00:30:00,,15.569,,13.461,,14.0882,,14.2298,,0.327,,15.569,,15.579,,62.316,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,01:00:00,2014-09-24 01:00:00,15.473,10229556,2765,13.269,14.2295,14.092,0.318,15.473,15.483,61.932,10229567,2765,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 01:00:00,,15.473,,13.269,,14.092,,14.2295,,0.318,,15.473,,15.483,,61.932,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,01:30:00,2014-09-24 01:30:00,15.473,10229556,2766,13.076,14.2295,14.0909,0.32,15.473,15.483,61.932,10229567,2766,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 01:30:00,,15.473,,13.076,,14.0909,,14.2295,,0.32,,15.473,,15.483,,61.932,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,02:00:00,2014-09-24 02:00:00,15.378,10229556,2767,12.98,14.2268,14.0856,0.326,15.378,15.388,61.552,10229567,2767,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 02:00:00,,15.378,,12.98,,14.0856,,14.2268,,0.326,,15.378,,15.388,,61.552,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,02:30:00,2014-09-24 02:30:00,15.378,10229556,2768,12.883,14.2268,14.0875,0.322,15.378,15.388,61.552,10229567,2768,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 02:30:00,,15.378,,12.883,,14.0875,,14.2268,,0.322,,15.378,,15.388,,61.552,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,03:00:00,2014-09-24 03:00:00,15.282,10229556,2769,12.69,14.2263,14.0865,0.323,15.282,15.292,61.168,10229567,2769,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 03:00:00,,15.282,,12.69,,14.0865,,14.2263,,0.323,,15.282,,15.292,,61.168,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,03:30:00,2014-09-24 03:30:00,15.187,10229556,2770,12.594,14.2236,14.0836,0.323,15.187,15.197,60.788,10229567,2770,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 03:30:00,,15.187,,12.594,,14.0836,,14.2236,,0.323,,15.187,,15.197,,60.788,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,04:00:00,2014-09-24 04:00:00,15.187,10229556,2771,12.497,14.2236,14.083,0.325,15.187,15.197,60.788,10229567,2771,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 04:00:00,,15.187,,12.497,,14.083,,14.2236,,0.325,,15.187,,15.197,,60.788,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,04:30:00,2014-09-24 04:30:00,15.091,10229556,2772,12.207,14.2254,14.0816,0.332,15.091,15.101,60.404,10229567,2772,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 04:30:00,,15.091,,12.207,,14.0816,,14.2254,,0.332,,15.091,,15.101,,60.404,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,05:00:00,2014-09-24 05:00:00,14.996,10229556,2773,11.819,14.2275,14.0865,0.326,14.996,15.006,60.024,10229567,2773,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 05:00:00,,14.996,,11.819,,14.0865,,14.2275,,0.326,,14.996,,15.006,,60.024,,P,P,P,P,P,P,P,P
TestDOPct,2014-09-24,05:30:00,2014-09-24 05:30:00,14.9,10229556,2774,11.431,14.2317,14.0914,0.324,14.9,14.91,59.64,10229567,2774,NA,,P,P,P,P,P,P,P,P,9,24,2014,0924,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-09-24 05:30:00,,14.9,,11.431,,14.0914,,14.2317,,0.324,,14.9,,14.91,,59.64,,P,P,P,P,P,P,P,P
